    1   2.18e-01
    2   3.20e-19
    3   4.19e-15
    4   4.61e-02
    5   0.00e+00
    6   3.06e-28
    7   2.44e-08
    8   1.36e-11
    9   2.40e-15
   10   8.39e-22
   11   4.36e-11
   12   8.78e-04
   13   2.27e-04
   14   4.34e-04
   15   7.88e-03
   16   1.73e-06
   17   2.99e-05
   18   3.79e-06
   19   7.32e-07
   20   1.20e-03
   21   3.97e-07
   22   6.53e-04
   23   3.72e-03
   24   5.09e-05
   25   1.02e-03
   26   1.01e-04
   27   4.08e-04
   28   9.31e-04
   29   7.18e-04
   30   2.01e-03
   31   2.12e-03
   32   2.56e-03
   33   3.33e-04
   34   2.04e-04
   35   3.21e-04
   36   5.33e-05
   37   2.11e-04
   38   3.63e-05
   39   7.90e-06
   40   1.60e-06
   41   1.35e-08
   42   4.17e-09
   43   2.37e-09
   44   2.50e-10
   45   5.91e-12
   46   9.47e-14
   47   4.30e-15
   48   3.20e-17
   49   4.87e-20
   50   5.59e-23
   51   7.53e-26
   52   1.47e-41
   53   8.94e-44
   54   9.03e-47
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
